地狱 AI 续训 · gens=1000 games=24 pop=24 seed=20260913 workers=24
##TT##{"t":"gen","evals":17088,"sec":1997.8,"gen":88,"fit":0.8065,"fDef":0.9092,"fPB":0.9301,"fPush":0.8614,"fSelf":0.5126,"best":0.8367,"min":0.4868}
##TT##{"t":"gen","evals":17280,"sec":2020.1,"gen":89,"fit":0.8014,"fDef":0.9186,"fPB":0.9463,"fPush":0.8657,"fSelf":0.46,"best":0.8367,"min":0.4605}
##TT##{"t":"gen","evals":17472,"sec":2042.1,"gen":90,"fit":0.8061,"fDef":0.9247,"fPB":0.9362,"fPush":0.8252,"fSelf":0.5071,"best":0.8367,"min":0.4743}
gen  90  top.fit=0.8061 (vsDef=0.925 vsPB=0.936 vsPush=0.825 vsSelf=0.507)  best=0.8367  [2042.092s]
##TT##{"t":"gen","evals":17664,"sec":2064.6,"gen":91,"fit":0.8015,"fDef":0.9313,"fPB":0.928,"fPush":0.886,"fSelf":0.4609,"best":0.8367,"min":0.4721}
##TT##{"t":"gen","evals":17856,"sec":2086.3,"gen":92,"fit":0.8013,"fDef":0.9121,"fPB":0.9448,"fPush":0.8571,"fSelf":0.4727,"best":0.8367,"min":0.5101}
##TT##{"t":"gen","evals":18048,"sec":2109,"gen":93,"fit":0.7948,"fDef":0.911,"fPB":0.92,"fPush":0.8573,"fSelf":0.4813,"best":0.8367,"min":0.5301}
##TT##{"t":"gen","evals":18240,"sec":2131.7,"gen":94,"fit":0.8003,"fDef":0.9017,"fPB":0.9312,"fPush":0.8536,"fSelf":0.4991,"best":0.8367,"min":0.5032}
##TT##{"t":"gen","evals":18432,"sec":2154.6,"gen":95,"fit":0.8065,"fDef":0.9089,"fPB":0.9429,"fPush":0.8627,"fSelf":0.4953,"best":0.8367,"min":0.5123}
##TT##{"t":"gen","evals":18624,"sec":2177.5,"gen":96,"fit":0.8046,"fDef":0.9105,"fPB":0.9498,"fPush":0.8544,"fSelf":0.482,"best":0.8367,"min":0.4952}
##TT##{"t":"gen","evals":18816,"sec":2200.4,"gen":97,"fit":0.8034,"fDef":0.9088,"fPB":0.9413,"fPush":0.8587,"fSelf":0.4879,"best":0.8367,"min":0.5461}
##TT##{"t":"gen","evals":19008,"sec":2222.4,"gen":98,"fit":0.8046,"fDef":0.9395,"fPB":0.9329,"fPush":0.867,"fSelf":0.4685,"best":0.8367,"min":0.5446}
##TT##{"t":"gen","evals":19200,"sec":2245.2,"gen":99,"fit":0.8025,"fDef":0.8875,"fPB":0.9445,"fPush":0.8489,"fSelf":0.5068,"best":0.8367,"min":0.5401}
##TT##{"t":"gen","evals":19392,"sec":2267.2,"gen":100,"fit":0.8012,"fDef":0.9104,"fPB":0.9215,"fPush":0.886,"fSelf":0.4891,"best":0.8367,"min":0.4904}
gen 100  top.fit=0.8012 (vsDef=0.910 vsPB=0.921 vsPush=0.886 vsSelf=0.489)  best=0.8367  [2267.179s]
##TT##{"t":"gen","evals":19584,"sec":2289.8,"gen":101,"fit":0.7972,"fDef":0.901,"fPB":0.9417,"fPush":0.869,"fSelf":0.4656,"best":0.8367,"min":0.3971}
##TT##{"t":"gen","evals":19776,"sec":2312.4,"gen":102,"fit":0.8054,"fDef":0.933,"fPB":0.9264,"fPush":0.8847,"fSelf":0.4769,"best":0.8367,"min":0.448}
##TT##{"t":"gen","evals":19968,"sec":2335.6,"gen":103,"fit":0.7934,"fDef":0.9072,"fPB":0.9183,"fPush":0.8394,"fSelf":0.4914,"best":0.8367,"min":0.4769}
##TT##{"t":"gen","evals":20160,"sec":2358.6,"gen":104,"fit":0.7955,"fDef":0.9171,"fPB":0.9121,"fPush":0.8601,"fSelf":0.4867,"best":0.8367,"min":0.3889}
##TT##{"t":"gen","evals":20352,"sec":2380.8,"gen":105,"fit":0.8014,"fDef":0.9059,"fPB":0.9281,"fPush":0.8422,"fSelf":0.5093,"best":0.8367,"min":0.3898}
##TT##{"t":"gen","evals":20544,"sec":2403.2,"gen":106,"fit":0.8032,"fDef":0.8905,"fPB":0.9345,"fPush":0.876,"fSelf":0.5048,"best":0.8367,"min":0.3245}
##TT##{"t":"gen","evals":20736,"sec":2425.9,"gen":107,"fit":0.8029,"fDef":0.9045,"fPB":0.9514,"fPush":0.8192,"fSelf":0.4983,"best":0.8367,"min":0.4879}
##TT##{"t":"gen","evals":20928,"sec":2448.3,"gen":108,"fit":0.8112,"fDef":0.9168,"fPB":0.9348,"fPush":0.8699,"fSelf":0.5127,"best":0.8367,"min":0.4779}
##TT##{"t":"gen","evals":21120,"sec":2471.1,"gen":109,"fit":0.8126,"fDef":0.9264,"fPB":0.9432,"fPush":0.8586,"fSelf":0.5034,"best":0.8367,"min":0.4807}
##TT##{"t":"gen","evals":21312,"sec":2493.5,"gen":110,"fit":0.8054,"fDef":0.87,"fPB":0.9583,"fPush":0.8368,"fSelf":0.524,"best":0.8367,"min":0.5108}
gen 110  top.fit=0.8054 (vsDef=0.870 vsPB=0.958 vsPush=0.837 vsSelf=0.524)  best=0.8367  [2493.501s]
