地狱AI克星训练 · gens=480 games=32 pop=48 seed=20260919 workers=24
对手=地狱AI（learned-policy+护栏，实机同口径）· 起点向量：2.80,0.03,2.60,0.95,10.00,0.96,0.21,0.98,0.91,0.56,0.74,0.75,0.23,0.18,0.01,0.98,1.12,1.35,0.84,0.97,0.81,0.85,0.92,0.85,0.64,1.21,0.73,1.47,1.01,1.22,0.09,0.05,0.07,0.00,0.00,0.62,1.55,1.42,0.40,0.83,0.77,6.74
现役克星在场（对地狱AI 59.0%）：新模型对地狱AI胜球率须高于现役（同种子配对对照）才覆盖
gen 174  top=60.0%  best=62.6% (best@gen88)  p50=47.7%  worst=7.8%  [5831s]
gen 175  top=59.8%  best=62.6% (best@gen88)  p50=47.1%  worst=11.7%  [5865s]
gen 176  top=61.4%  best=62.6% (best@gen88)  p50=46.5%  worst=6.4%  [5901s]
gen 177  top=61.4%  best=62.6% (best@gen88)  p50=49.6%  worst=13.1%  [5935s]
gen 178  top=61.3%  best=62.6% (best@gen88)  p50=46.5%  worst=8.5%  [5969s]
gen 179  top=60.4%  best=62.6% (best@gen88)  p50=47.3%  worst=7.0%  [6004s]
gen 180  top=61.6%  best=62.6% (best@gen88)  p50=47.5%  worst=9.9%  [6037s]
gen 181  top=61.1%  best=62.6% (best@gen88)  p50=46.6%  worst=11.7%  [6070s]
gen 182  top=60.2%  best=62.6% (best@gen88)  p50=49.5%  worst=20.7%  [6102s]
gen 183  top=61.2%  best=62.6% (best@gen88)  p50=48.8%  worst=13.1%  [6133s]
gen 184  top=60.8%  best=62.6% (best@gen88)  p50=47.7%  worst=17.6%  [6165s]
gen 185  top=61.0%  best=62.6% (best@gen88)  p50=46.8%  worst=13.9%  [6198s]
gen 186  top=61.0%  best=62.6% (best@gen88)  p50=47.2%  worst=9.5%  [6231s]
gen 187  top=60.6%  best=62.6% (best@gen88)  p50=44.8%  worst=12.6%  [6264s]
gen 188  top=60.8%  best=62.6% (best@gen88)  p50=47.2%  worst=15.4%  [6296s]
gen 189  top=60.8%  best=62.6% (best@gen88)  p50=45.9%  worst=9.5%  [6328s]
gen 190  top=61.0%  best=62.6% (best@gen88)  p50=46.7%  worst=19.0%  [6360s]
gen 191  top=60.8%  best=62.6% (best@gen88)  p50=48.3%  worst=19.0%  [6393s]
gen 192  top=61.1%  best=62.6% (best@gen88)  p50=50.2%  worst=10.2%  [6425s]
gen 193  top=60.8%  best=62.6% (best@gen88)  p50=44.8%  worst=10.8%  [6458s]
gen 194  top=60.8%  best=62.6% (best@gen88)  p50=44.4%  worst=18.8%  [6490s]
gen 195  top=61.8%  best=62.6% (best@gen88)  p50=46.0%  worst=13.4%  [6523s]
gen 196  top=60.7%  best=62.6% (best@gen88)  p50=50.1%  worst=9.0%  [6556s]
gen 197  top=61.9%  best=62.6% (best@gen88)  p50=46.5%  worst=19.8%  [6589s]
gen 198  top=60.9%  best=62.6% (best@gen88)  p50=49.1%  worst=22.6%  [6621s]
gen 199  top=61.4%  best=62.6% (best@gen88)  p50=48.7%  worst=13.5%  [6653s]
gen 200  top=60.6%  best=62.6% (best@gen88)  p50=47.7%  worst=18.8%  [6684s]
gen 201  top=61.5%  best=62.6% (best@gen88)  p50=47.4%  worst=16.2%  [6717s]
gen 202  top=60.2%  best=62.6% (best@gen88)  p50=45.4%  worst=14.2%  [6749s]
gen 203  top=62.6%  best=62.6% (best@gen203)  p50=50.6%  worst=22.4%  [6781s]
gen 204  top=61.8%  best=62.6% (best@gen203)  p50=48.8%  worst=9.3%  [6813s]
gen 205  top=60.1%  best=62.6% (best@gen203)  p50=47.1%  worst=12.0%  [6846s]
gen 206  top=60.0%  best=62.6% (best@gen203)  p50=47.7%  worst=15.5%  [6877s]
gen 207  top=60.7%  best=62.6% (best@gen203)  p50=46.1%  worst=10.3%  [6911s]
gen 208  top=60.9%  best=62.6% (best@gen203)  p50=49.9%  worst=26.2%  [6944s]
gen 209  top=60.1%  best=62.6% (best@gen203)  p50=47.0%  worst=10.6%  [6976s]
gen 210  top=61.1%  best=62.6% (best@gen203)  p50=49.9%  worst=18.4%  [7008s]
gen 211  top=60.6%  best=62.6% (best@gen203)  p50=50.0%  worst=19.8%  [7041s]
gen 212  top=60.6%  best=62.6% (best@gen203)  p50=48.6%  worst=11.8%  [7073s]
gen 213  top=60.2%  best=62.6% (best@gen203)  p50=48.4%  worst=11.3%  [7105s]
gen 214  top=61.5%  best=62.6% (best@gen203)  p50=46.5%  worst=14.5%  [7139s]
gen 215  top=61.3%  best=62.6% (best@gen203)  p50=47.9%  worst=6.1%  [7171s]
gen 216  top=61.4%  best=62.6% (best@gen203)  p50=52.1%  worst=15.6%  [7203s]
gen 217  top=61.1%  best=62.6% (best@gen203)  p50=47.9%  worst=12.0%  [7235s]
gen 218  top=59.8%  best=62.6% (best@gen203)  p50=48.7%  worst=8.1%  [7267s]
gen 219  top=61.0%  best=62.6% (best@gen203)  p50=45.5%  worst=25.6%  [7300s]
gen 220  top=62.0%  best=62.6% (best@gen203)  p50=46.4%  worst=11.6%  [7332s]
gen 221  top=60.7%  best=62.6% (best@gen203)  p50=47.6%  worst=25.1%  [7366s]
gen 222  top=61.7%  best=62.6% (best@gen203)  p50=46.7%  worst=13.2%  [7399s]
gen 223  top=61.4%  best=62.6% (best@gen203)  p50=49.1%  worst=11.5%  [7433s]
gen 224  top=60.0%  best=62.6% (best@gen203)  p50=46.6%  worst=19.9%  [7464s]
gen 225  top=61.5%  best=62.6% (best@gen203)  p50=45.3%  worst=17.2%  [7497s]
gen 226  top=61.8%  best=62.6% (best@gen203)  p50=48.4%  worst=11.0%  [7529s]
gen 227  top=60.8%  best=62.6% (best@gen203)  p50=45.2%  worst=12.0%  [7560s]
gen 228  top=60.9%  best=62.6% (best@gen203)  p50=50.1%  worst=13.9%  [7593s]
gen 229  top=61.2%  best=62.6% (best@gen203)  p50=47.7%  worst=14.2%  [7626s]
gen 230  top=60.7%  best=62.6% (best@gen203)  p50=43.3%  worst=11.7%  [7657s]
gen 231  top=61.1%  best=62.6% (best@gen203)  p50=50.9%  worst=22.6%  [7689s]
gen 232  top=61.0%  best=62.6% (best@gen203)  p50=49.2%  worst=14.6%  [7722s]
gen 233  top=61.1%  best=62.6% (best@gen203)  p50=49.3%  worst=18.8%  [7756s]
gen 234  top=61.1%  best=62.6% (best@gen203)  p50=46.6%  worst=10.1%  [7787s]
gen 235  top=61.5%  best=62.6% (best@gen203)  p50=50.3%  worst=20.0%  [7820s]
gen 236  top=61.2%  best=62.6% (best@gen203)  p50=47.2%  worst=19.5%  [7852s]
gen 237  top=60.7%  best=62.6% (best@gen203)  p50=47.4%  worst=19.1%  [7884s]
gen 238  top=61.4%  best=62.6% (best@gen203)  p50=47.2%  worst=14.9%  [7917s]
gen 239  top=61.8%  best=62.6% (best@gen203)  p50=48.5%  worst=7.9%  [7949s]
gen 240  top=60.8%  best=62.6% (best@gen203)  p50=45.8%  worst=28.1%  [7981s]
gen 241  top=61.0%  best=62.6% (best@gen203)  p50=45.1%  worst=12.1%  [8013s]
gen 242  top=61.0%  best=62.6% (best@gen203)  p50=47.2%  worst=27.8%  [8045s]
gen 243  top=60.0%  best=62.6% (best@gen203)  p50=49.5%  worst=13.1%  [8077s]
gen 244  top=60.2%  best=62.6% (best@gen203)  p50=49.2%  worst=13.7%  [8109s]
gen 245  top=60.6%  best=62.6% (best@gen203)  p50=48.6%  worst=16.3%  [8141s]
gen 246  top=61.3%  best=62.6% (best@gen203)  p50=45.7%  worst=13.4%  [8173s]
gen 247  top=60.3%  best=62.6% (best@gen203)  p50=48.9%  worst=24.2%  [8204s]
gen 248  top=61.9%  best=62.6% (best@gen203)  p50=51.1%  worst=24.5%  [8236s]
gen 249  top=60.1%  best=62.6% (best@gen203)  p50=45.6%  worst=19.5%  [8268s]
gen 250  top=60.1%  best=62.6% (best@gen203)  p50=46.3%  worst=11.7%  [8300s]
gen 251  top=61.7%  best=62.6% (best@gen203)  p50=47.3%  worst=5.2%  [8332s]
gen 252  top=62.2%  best=62.6% (best@gen203)  p50=45.6%  worst=8.0%  [8365s]
