地狱 AI 续训 · gens=1000 games=24 pop=24 seed=20260913 workers=24
##TT##{"t":"gen","evals":16128,"sec":1964.9,"gen":83,"fit":0.7991,"fDef":0.9012,"fPB":0.9432,"fPush":0.8622,"fSelf":0.4746,"best":0.8188,"min":0.3787}
##TT##{"t":"gen","evals":16320,"sec":1986.5,"gen":84,"fit":0.7972,"fDef":0.9026,"fPB":0.9088,"fPush":0.8966,"fSelf":0.4922,"best":0.8188,"min":0.3891}
##TT##{"t":"gen","evals":16512,"sec":2008.6,"gen":85,"fit":0.8058,"fDef":0.9183,"fPB":0.9297,"fPush":0.849,"fSelf":0.5081,"best":0.8188,"min":0.5675}
##TT##{"t":"gen","evals":16704,"sec":2030.8,"gen":86,"fit":0.8102,"fDef":0.9104,"fPB":0.9395,"fPush":0.8786,"fSelf":0.5041,"best":0.8188,"min":0.3603}
##TT##{"t":"gen","evals":16896,"sec":2052.6,"gen":87,"fit":0.8048,"fDef":0.9264,"fPB":0.9072,"fPush":0.8742,"fSelf":0.5119,"best":0.8188,"min":0.4644}
##TT##{"t":"gen","evals":17088,"sec":2074.2,"gen":88,"fit":0.804,"fDef":0.9043,"fPB":0.967,"fPush":0.8642,"fSelf":0.4581,"best":0.8188,"min":0.474}
##TT##{"t":"gen","evals":17280,"sec":2096.2,"gen":89,"fit":0.8042,"fDef":0.92,"fPB":0.9263,"fPush":0.8355,"fSelf":0.512,"best":0.8188,"min":0.4533}
##TT##{"t":"gen","evals":17472,"sec":2117.7,"gen":90,"fit":0.7975,"fDef":0.8986,"fPB":0.9531,"fPush":0.882,"fSelf":0.4474,"best":0.8188,"min":0.3353}
gen  90  top.fit=0.7975 (vsDef=0.899 vsPB=0.953 vsPush=0.882 vsSelf=0.447)  best=0.8188  [2117.69s]
##TT##{"t":"gen","evals":17664,"sec":2139.3,"gen":91,"fit":0.7971,"fDef":0.8935,"fPB":0.9706,"fPush":0.8786,"fSelf":0.4298,"best":0.8188,"min":0.4246}
##TT##{"t":"gen","evals":17856,"sec":2161.9,"gen":92,"fit":0.7994,"fDef":0.9073,"fPB":0.9154,"fPush":0.8756,"fSelf":0.4989,"best":0.8188,"min":0.4873}
##TT##{"t":"gen","evals":18048,"sec":2183.6,"gen":93,"fit":0.8022,"fDef":0.8919,"fPB":0.9618,"fPush":0.8935,"fSelf":0.4544,"best":0.8188,"min":0.5099}
##TT##{"t":"gen","evals":18240,"sec":2205.5,"gen":94,"fit":0.8074,"fDef":0.9247,"fPB":0.928,"fPush":0.88,"fSelf":0.4931,"best":0.8188,"min":0.4388}
##TT##{"t":"gen","evals":18432,"sec":2227.8,"gen":95,"fit":0.8043,"fDef":0.9199,"fPB":0.967,"fPush":0.8713,"fSelf":0.4398,"best":0.8188,"min":0.5221}
##TT##{"t":"gen","evals":18624,"sec":2251,"gen":96,"fit":0.8146,"fDef":0.8964,"fPB":0.9549,"fPush":0.8865,"fSelf":0.5106,"best":0.8188,"min":0.4378}
##TT##{"t":"gen","evals":18816,"sec":2273.2,"gen":97,"fit":0.8072,"fDef":0.9299,"fPB":0.9346,"fPush":0.8504,"fSelf":0.4948,"best":0.8188,"min":0.4283}
##TT##{"t":"gen","evals":19008,"sec":2294.4,"gen":98,"fit":0.8083,"fDef":0.9264,"fPB":0.933,"fPush":0.8713,"fSelf":0.4932,"best":0.8188,"min":0.4937}
##TT##{"t":"gen","evals":19200,"sec":2316.9,"gen":99,"fit":0.8097,"fDef":0.9057,"fPB":0.9498,"fPush":0.8567,"fSelf":0.5054,"best":0.8188,"min":0.5307}
##TT##{"t":"gen","evals":19392,"sec":2337.7,"gen":100,"fit":0.8143,"fDef":0.9215,"fPB":0.9362,"fPush":0.8743,"fSelf":0.5156,"best":0.8188,"min":0.465}
gen 100  top.fit=0.8143 (vsDef=0.921 vsPB=0.936 vsPush=0.874 vsSelf=0.516)  best=0.8188  [2337.733s]
##TT##{"t":"gen","evals":19584,"sec":2359.5,"gen":101,"fit":0.8068,"fDef":0.9215,"fPB":0.9231,"fPush":0.8545,"fSelf":0.5144,"best":0.8188,"min":0.3826}
